,Num_Acc,lum,agg,atm,col,lat,long,datetime
0,202100000395,5,2,2,6,48.7695,2.48266,2021-10-21 01:20:00
1,202100000581,5,2,8,3,48.819358,2.487396,2021-12-23 19:15:00
2,202100000704,1,2,1,6,48.82907,2.53938,2021-12-31 16:12:00
3,202100000785,5,2,1,6,48.79442,2.41704,2021-12-31 18:10:00
4,202100000786,1,2,1,2,48.80478,2.48546,2021-12-31 08:45:00
5,202100000787,5,2,1,6,48.80648,2.48118,2021-12-30 03:05:00
6,202100000788,1,2,1,6,48.81827,2.37006,2021-12-31 12:50:00
7,202100000789,1,2,2,1,48.80015,2.45581,2021-12-29 10:20:00
8,202100000889,1,2,1,3,48.78759,2.34281,2021-12-30 16:15:00
9,202100000890,1,2,2,1,48.75133,2.41742,2021-12-29 16:30:00
10,202100001066,5,2,1,3,48.79562,2.43383,2021-12-28 19:20:00
11,202100001067,5,2,1,6,48.81046,2.36205,2021-12-28 19:40:00
12,202100001068,2,2,2,3,48.76403,2.3182,2021-12-29 08:45:00
13,202100001069,1,2,2,6,48.79509,2.45606,2021-12-28 09:45:00
14,202100001070,2,2,2,3,48.814985,2.463154,2021-12-29 17:10:00
15,202100001135,1,1,2,3,48.75943,2.33795,2021-12-29 10:40:00
16,202100001145,1,1,2,2,48.8276543997,2.5065243244,2021-12-29 10:35:00
17,202100001146,1,1,1,2,48.8291211439,2.4817299843,2021-12-28 17:10:00
18,202100001212,1,2,2,7,48.7941,2.49621,2021-12-27 14:00:00
19,202100001213,5,2,2,3,48.81422,2.349505,2021-12-27 17:40:00
20,202100001214,1,2,1,6,48.817936,2.4605,2021-12-27 14:25:00
21,202100001263,1,1,2,4,48.82772,2.50788,2021-12-27 13:15:00
22,202100001264,1,1,2,3,48.776755299,2.4185973987,2021-12-27 08:45:00
23,202100001299,5,2,2,6,48.75577,2.32802,2021-12-26 19:50:00
24,202100001344,5,1,2,4,48.76048,2.31988,2021-12-26 19:15:00
25,202100001383,1,2,8,3,48.79778,2.46438,2021-12-24 12:45:00
26,202100001437,5,1,1,6,48.8085628803,2.4490578633,2021-12-25 00:25:00
27,202100001438,3,1,2,6,48.7701146919,2.3822327243,2021-12-24 23:20:00
28,202100001439,1,1,1,2,48.7535043338,2.3613490863,2021-12-24 15:50:00
29,202100001504,5,2,1,3,48.79208,2.49715,2021-12-23 18:40:00
30,202100001505,1,2,1,6,48.7659110343,2.3374915123,2021-12-24 14:00:00
31,202100001506,1,2,2,3,48.81378,2.36073,2021-12-24 11:30:00
32,202100001507,5,2,1,6,48.7513693649,2.5005269051,2021-12-23 18:00:00
33,202100001508,1,2,1,3,48.79984,2.42708,2021-12-22 13:05:00
34,202100001628,5,2,8,1,48.81934,2.4874,2021-12-23 19:15:00
35,202100001629,1,2,1,6,48.80262,2.44688,2021-12-23 11:10:00
36,202100001630,1,2,1,3,48.7922,2.49721,2021-12-23 18:40:00
37,202100001631,5,2,1,3,48.80977,2.54284,2021-12-22 19:50:00
38,202100001680,2,1,1,4,48.8171389327,2.4422619339,2021-12-23 17:30:00
39,202100001753,1,2,1,3,48.78397,2.36734,2021-12-22 12:10:00
40,202100001754,5,2,1,6,48.82337,2.55847,2021-12-21 07:07:00
41,202100001908,5,2,1,3,48.834953,2.493783,2021-12-21 21:30:00
42,202100001909,3,2,1,6,48.829312,2.466849,2021-12-17 17:35:00
43,202100001910,1,2,1,3,48.81345,2.44366,2021-12-21 09:05:00
44,202100001911,1,2,1,3,48.7867,2.3374,2021-12-21 10:30:00
45,202100001912,2,2,1,3,48.819432,2.397922,2021-12-20 16:20:00
46,202100001913,5,2,1,1,48.76872,2.48079,2021-12-20 18:35:00
47,202100001914,1,2,1,6,48.7544,2.40933,2021-12-21 13:45:00
48,202100001915,3,2,1,6,48.760613,2.52689,2021-12-18 01:00:00
49,202100002049,5,2,1,3,48.75579,2.37384,2021-12-19 23:30:00
50,202100002050,5,2,1,6,48.7365121461,2.4130225182,2021-12-20 22:25:00
51,202100002051,5,2,1,4,48.8142869272,2.4831461906,2021-12-11 22:00:00
52,202100002052,1,2,1,3,48.79825,2.42079,2021-12-19 16:40:00
53,202100002157,5,2,1,3,48.77798,2.46672,2021-12-18 22:20:00
54,202100002215,1,1,1,4,48.7752,2.3461,2021-12-19 14:55:00
55,202100002221,1,1,1,2,48.8285410714,2.4757609509,2021-12-19 15:50:00
56,202100002275,1,2,1,3,48.82595,2.47658,2021-12-18 11:40:00
57,202100002276,1,2,1,6,48.8399,2.48108,2021-12-18 10:25:00
58,202100002277,5,2,1,3,48.79327,2.43435,2021-12-18 19:20:00
59,202100002278,5,2,1,3,48.78681,2.33729,2021-12-18 17:30:00
60,202100002279,1,2,1,1,48.77893,2.47065,2021-12-17 14:30:00
61,202100002280,1,2,1,3,48.76416,2.512693,2021-12-18 09:25:00
62,202100002352,1,1,1,2,48.8029982078,2.4483847618,2021-12-18 12:40:00
63,202100002469,5,2,1,1,48.844872,2.420945,2021-12-17 19:57:00
64,202100002470,5,2,1,6,48.75472,2.4445,2021-12-17 00:50:00
65,202100002471,5,2,1,3,48.8039144954,2.508251667,2021-12-17 17:15:00
66,202100002472,5,2,1,3,48.79154,2.48232,2021-12-17 02:30:00
67,202100002473,1,2,1,3,48.79169,2.4944,2021-12-15 15:15:00
68,202100002474,1,2,1,3,48.81362,2.38905,2021-12-16 14:30:00
69,202100002475,1,2,1,1,48.80605,2.578,2021-12-16 16:00:00
70,202100002476,5,2,1,3,48.77855,2.41725,2021-12-17 06:50:00
71,202100002556,1,1,1,3,48.7704,2.3457,2021-12-17 15:55:00
72,202100002651,5,2,1,3,48.789,2.509,2021-12-15 21:15:00
73,202100002652,5,2,1,6,48.79948,2.33779,2021-12-16 18:20:00
74,202100002653,1,2,8,3,48.81446,2.3946,2021-12-15 08:50:00
75,202100002654,1,2,1,6,48.76605,2.41126,2021-12-16 08:30:00
76,202100002655,5,2,1,2,48.7824,2.39408,2021-12-15 23:00:00
77,202100002656,5,2,2,3,48.826239,2.505272,2021-12-01 07:30:00
78,202100002718,5,1,1,2,48.771,2.34585,2021-12-16 19:30:00
79,202100002726,1,1,1,2,48.7547013835,2.3475797123,2021-12-15 14:30:00
80,202100002801,5,2,1,1,48.813457,2.385314,2021-12-15 19:50:00
81,202100002802,5,2,8,7,48.79568,2.40002,2021-12-14 20:10:00
82,202100002803,1,2,1,6,48.834563,2.509883,2021-12-15 10:25:00
83,202100002804,1,2,8,3,48.81488,2.48117,2021-12-13 13:25:00
84,202100002805,5,2,1,6,48.80638,2.33733,2021-12-15 08:00:00
85,202100002806,5,2,1,3,48.789,2.509,2021-12-15 21:15:00
86,202100002807,1,2,8,3,48.78941,2.54894,2021-12-14 08:25:00
87,202100002808,5,2,1,3,48.81383,2.50944,2021-12-15 18:15:00
88,202100002871,1,1,1,2,48.7617385147,2.3149952887,2021-12-15 08:40:00
89,202100002875,2,1,1,2,48.753,2.512,2021-12-15 08:40:00
90,202100002973,1,2,8,3,48.81285,2.36133,2021-12-14 13:30:00
91,202100002974,1,2,1,6,48.76799,2.48734,2021-12-14 12:35:00
92,202100002975,5,2,1,6,48.7811271836,2.4368405342,2021-12-13 20:30:00
93,202100002976,5,2,8,6,48.819889,2.410204,2021-12-14 17:28:00
94,202100002977,2,2,1,6,48.80931,2.52029,2021-12-14 17:00:00
95,202100003054,5,1,1,2,48.78048,2.44091,2021-12-14 17:30:00
96,202100003055,2,1,8,4,48.7552508127,2.3826869869,2021-12-13 08:30:00
97,202100003164,5,2,1,3,48.735595,2.446852,2021-12-13 17:38:00
98,202100003165,1,2,2,7,48.81572,2.37651,2021-12-12 14:00:00
99,202100003166,1,2,1,2,48.7538,2.36445,2021-12-13 09:45:00
100,202100003167,1,2,2,3,48.80869,2.52061,2021-12-12 11:30:00
101,202100003168,5,1,1,6,48.791529,2.425625,2021-12-13 17:30:00
102,202100003220,3,1,1,2,48.79235,2.34428,2021-12-13 05:45:00
103,202100003228,3,1,1,2,48.77657,2.42122,2021-12-13 18:50:00
104,202100003325,5,1,2,2,48.7629219425,2.3812007904,2021-12-12 17:30:00
105,202100003326,3,1,2,6,48.76942,2.37949,2021-12-12 03:00:00
106,202100003327,5,1,1,4,48.81717,2.42354,2021-12-11 21:15:00
107,202100003328,1,1,1,3,48.7987171914,2.4449998222,2021-12-11 15:45:00
108,202100003447,1,2,1,7,48.800131,2.381863,2021-12-11 11:50:00
109,202100003448,5,2,1,7,48.8102851744,2.3821191786,2021-12-11 01:30:00
110,202100003449,5,2,1,4,48.7603664588,2.3683047295,2021-12-11 17:00:00
111,202100003450,5,2,1,6,48.75256,2.36751,2021-12-11 06:40:00
112,202100003451,5,2,1,3,48.75774,2.39007,2021-12-10 22:25:00
113,202100003508,3,1,1,2,48.8266507839,2.5161742429,2021-12-11 02:30:00
114,202100003735,1,2,1,2,48.80633,2.33714,2021-12-10 14:40:00
115,202100003736,5,2,1,2,48.8522,2.4854,2021-12-09 20:00:00
116,202100003737,2,2,1,2,48.787501,2.446649,2021-12-09 16:30:00
117,202100003738,5,2,3,3,48.7728031825,2.5455987453,2021-12-09 22:45:00
118,202100003739,1,2,1,7,48.76949,2.51066,2021-12-10 15:50:00
119,202100003843,1,2,1,6,48.7514344433,2.4893088339,2021-12-09 12:10:00
120,202100003844,5,2,1,3,48.75691,2.3881,2021-12-09 17:00:00
121,202100003845,1,2,1,3,48.77059,2.54389,2021-12-09 08:15:00
122,202100003846,1,2,1,6,48.82033,2.41992,2021-12-09 12:10:00
123,202100003847,5,2,1,3,48.77515,2.52116,2021-12-09 18:00:00
124,202100003933,1,1,1,2,48.75504,2.34367,2021-12-09 07:30:00
125,202100003944,3,1,1,2,48.8292770022,2.4819539624,2021-12-09 19:00:00
126,202100003947,5,1,1,2,48.8433249102,2.4931240082,2021-12-08 23:55:00
127,202100004125,5,2,1,1,48.74726,2.46201,2021-12-07 23:20:00
128,202100004126,5,2,1,3,48.77249,2.40011,2021-12-08 19:25:00
129,202100004127,1,2,1,3,48.7774,2.35304,2021-12-08 14:15:00
130,202100004128,1,2,1,6,48.79699,2.449708,2021-12-08 14:30:00
131,202100004129,2,2,1,3,48.7275357942,2.4405095787,2021-12-08 16:00:00
132,202100004130,1,2,8,2,48.782469,2.574934,2021-12-07 10:20:00
133,202100004208,5,1,1,4,48.7535043338,2.3613490863,2021-12-08 19:45:00
134,202100004300,5,2,8,6,48.8044091421,2.3772311209,2021-12-07 03:15:00
135,202100004301,5,2,3,6,48.75822,2.39684,2021-12-07 17:45:00
136,202100004302,5,2,2,7,48.85746,2.49154,2021-12-07 07:13:00
137,202100004303,1,2,1,3,48.81942,2.41977,2021-12-07 12:30:00
138,202100004304,5,2,2,3,48.825625,2.495338,2021-12-07 19:20:00
139,202100004370,5,1,1,2,48.7883230186,2.3443605249,2021-12-06 23:00:00
140,202100004371,3,1,8,1,48.7605951369,2.3194241524,2021-12-06 22:00:00
141,202100004382,5,1,2,4,48.8521422803,2.4902740888,2021-12-07 20:30:00
142,202100004383,5,1,2,2,48.7711250173,2.391242981,2021-12-07 19:05:00
143,202100004384,3,1,2,4,48.8095837989,2.449221611,2021-12-07 19:00:00
144,202100004387,3,1,1,3,48.85,2.49,2021-12-07 07:25:00
145,202100004388,1,1,1,3,48.7574171169,2.4764406681,2021-12-06 13:20:00
146,202100004389,1,1,7,2,48.7580324619,2.470953226,2021-12-06 10:10:00
147,202100004390,1,1,2,4,48.8354458972,2.5387118132,2021-12-06 10:00:00
148,202100004391,3,1,2,7,48.77568,2.41301,2021-12-05 23:40:00
149,202100004393,1,2,8,3,48.79624,2.41587,2021-12-06 13:40:00
150,202100004409,5,2,1,6,48.84816,2.43717,2021-12-06 19:25:00
151,202100004410,2,2,3,1,48.79799,2.49259,2021-12-06 15:40:00
152,202100004411,1,2,8,1,48.80328,2.48467,2021-12-06 07:30:00
153,202100004412,5,2,2,3,48.83934,2.49608,2021-12-06 06:45:00
154,202100004413,5,2,2,6,48.76525,2.39441,2021-12-06 06:55:00
155,202100004414,5,2,1,3,48.8003,2.45122,2021-12-05 18:30:00
156,202100004415,1,2,2,6,48.79037,2.45332,2021-12-05 13:15:00
157,202100004416,1,2,8,6,48.80474,2.41137,2021-12-04 13:15:00
158,202100004488,3,1,2,6,48.7574,2.4764,2021-12-06 21:35:00
159,202100004547,4,2,1,3,48.81049,2.57255,2021-12-05 04:35:00
160,202100004548,4,2,2,6,48.81699,2.458974,2021-12-04 21:33:00
161,202100004549,1,2,2,3,48.78445,2.36432,2021-12-05 11:05:00
162,202100004550,5,2,2,3,48.79829,2.42014,2021-12-05 18:20:00
163,202100004621,3,1,2,6,48.75965,2.32265,2021-12-05 16:30:00
164,202100004625,1,1,2,7,48.75815,2.3353,2021-12-05 11:45:00
165,202100004626,1,1,2,7,48.7588400587,2.3244097572,2021-12-05 10:25:00
166,202100004642,1,1,8,2,48.7628606503,2.3813598274,2021-12-05 13:05:00
167,202100004643,1,1,3,2,48.8297175111,2.4830468102,2021-12-05 13:20:00
168,202100004644,1,1,2,6,48.76161,2.468,2021-12-05 11:00:00
169,202100004645,3,1,8,6,48.8164294895,2.45122939,2021-12-05 05:55:00
170,202100004646,5,1,3,7,48.7916244865,2.4409925938,2021-12-05 03:45:00
171,202100004823,2,2,2,3,48.8457,2.428,2021-12-04 07:40:00
172,202100004824,1,2,2,3,48.735582,2.446676,2021-12-04 10:30:00
173,202100004825,3,2,2,3,48.79879,2.33268,2021-12-04 21:00:00
174,202100004826,5,2,2,1,48.8104,2.32701,2021-12-04 20:05:00
175,202100004827,1,2,2,3,48.7944365744,2.3312120976,2021-12-04 11:05:00
176,202100004828,5,2,2,6,48.77542,2.32627,2021-12-04 18:20:00
177,202100004905,1,1,2,7,48.7678501065,2.37867726,2021-12-04 09:00:00
178,202100004906,3,1,1,6,48.76011,2.46917,2021-12-04 07:15:00
179,202100004907,5,1,2,4,48.76349,2.38093,2021-12-04 05:55:00
180,202100004908,3,1,2,4,48.76823,2.379,2021-12-04 03:45:00
181,202100004928,1,2,2,3,48.78618,2.48637,2021-12-03 13:15:00
182,202100004929,1,1,1,6,48.79461,2.3479,2021-12-01 14:50:00
183,202100004930,5,2,2,2,48.85237,2.48555,2021-12-03 21:00:00
184,202100005004,3,1,3,3,48.7804,2.34619,2021-12-03 18:15:00
185,202100005006,3,1,1,6,48.755813,2.334324,2021-12-03 07:39:00
186,202100005007,4,1,1,4,48.77074,2.34579,2021-12-03 05:15:00
187,202100005107,2,2,1,2,48.79533,2.418,2021-12-02 16:05:00
188,202100005108,1,2,1,3,48.79143,2.50933,2021-11-30 09:40:00
189,202100005109,5,2,2,3,48.82682,2.50998,2021-11-30 05:40:00
190,202100005110,5,2,1,6,48.80581,2.441,2021-12-02 18:30:00
191,202100005111,1,2,1,6,48.791338,2.330175,2021-12-02 16:00:00
192,202100005112,5,2,1,6,48.80053,2.34166,2021-11-30 17:25:00
193,202100005113,1,2,1,6,48.77625,2.34108,2021-12-02 07:50:00
194,202100005114,3,2,1,6,48.75882,2.36482,2021-12-02 07:00:00
195,202100005115,5,2,2,3,48.76907,2.36788,2021-12-02 03:50:00
196,202100005116,1,2,8,6,48.85252,2.48432,2021-12-02 11:56:00
197,202100005117,5,2,1,1,48.77683,2.43406,2021-12-02 01:55:00
198,202100005118,1,2,1,7,48.81593,2.46231,2021-12-02 09:40:00
199,202100005119,1,2,1,6,48.7498696926,2.505505085,2021-12-02 10:52:00
200,202100005202,5,1,1,2,48.77623,2.43689,2021-12-02 19:45:00
201,202100005388,2,2,2,6,48.80081,2.47091,2021-12-01 08:30:00
202,202100005389,5,2,1,3,48.7956,2.50849,2021-11-30 23:20:00
203,202100005472,5,2,1,6,48.82411,2.530774,2021-01-01 23:20:00
204,202100005548,5,2,8,3,48.845827,2.43986,2021-11-25 18:50:00
205,202100005549,5,2,1,2,48.80294,2.48542,2021-11-29 23:00:00
206,202100005550,2,2,8,3,48.79622,2.50027,2021-11-29 07:32:00
207,202100005551,5,2,9,3,48.83585,2.47215,2021-11-29 07:50:00
208,202100005552,2,2,1,6,48.80201,2.44154,2021-11-30 17:35:00
209,202100005553,5,2,8,2,48.82008,2.39567,2021-11-30 17:55:00
210,202100005554,5,2,2,3,48.7963,2.45764,2021-11-30 18:05:00
211,202100005555,1,2,8,6,48.82275,2.41177,2021-11-30 10:45:00
212,202100005556,5,2,1,6,48.82346,2.49679,2021-11-30 18:05:00
213,202100005557,1,2,1,6,48.72753,2.52558,2021-11-30 08:50:00
214,202100005619,3,1,8,2,48.79202,2.3447,2021-11-30 19:30:00
215,202100005620,2,1,1,4,48.7747980569,2.3456436183,2021-11-30 17:40:00
216,202100005625,2,1,1,2,48.8173765731,2.4288368225,2021-12-02 08:45:00
217,202100005627,2,1,8,2,48.7748852037,2.4115766055,2021-11-30 08:15:00
218,202100005653,5,2,2,3,48.84697,2.42157,2021-11-27 21:35:00
219,202100005654,5,2,2,6,48.79154,2.48232,2021-11-28 03:20:00
220,202100005655,1,2,1,2,48.815,2.419,2021-11-29 08:38:00
221,202100005656,3,1,1,3,48.75477,2.34647,2021-11-29 20:50:00
222,202100005657,5,2,1,7,48.77123,2.3466,2021-11-29 20:10:00
223,202100005658,1,2,1,2,48.775489,2.367585,2021-11-29 08:00:00
224,202100005659,1,2,1,6,48.74274,2.4002,2021-11-29 15:15:00
225,202100005660,3,2,1,6,48.83455,2.53523,2021-11-28 22:35:00
226,202100005661,1,2,1,6,48.8141,2.51044,2021-11-29 12:00:00
227,202100005662,1,2,8,7,48.71208,2.53889,2021-11-29 13:10:00
228,202100005721,1,1,1,2,48.77878,2.34625,2021-11-29 13:28:00
229,202100005734,1,1,1,2,48.7909842153,2.4405614586,2021-11-29 11:20:00
230,202100005783,3,1,8,3,48.772,2.39613,2021-11-28 19:51:00
231,202100005845,1,1,1,1,48.8165,2.33676,2021-11-28 09:30:00
232,202100005859,3,1,1,2,48.8029887864,2.448374033,2021-11-28 19:00:00
233,202100005860,1,2,1,3,48.82259,2.39221,2021-02-21 17:30:00
234,202100006003,5,2,1,2,48.77518,2.36773,2021-11-26 23:00:00
235,202100006004,1,2,1,2,48.80118,2.47226,2021-11-26 14:00:00
236,202100006005,5,2,2,4,48.8398555523,2.4900984764,2021-11-27 17:25:00
237,202100006006,1,2,2,7,48.81051,2.33049,2021-11-27 14:40:00
238,202100006007,5,2,2,3,48.80024,2.46639,2021-11-27 18:40:00
239,202100006008,5,2,2,2,48.79469,2.45976,2021-11-26 22:00:00
240,202100006009,1,2,2,6,48.77798,2.46661,2021-11-27 10:40:00
241,202100006073,1,1,2,2,48.75379,2.33163,2021-11-27 12:25:00
242,202100006074,5,2,2,2,48.7606114652,2.3193595264,2021-11-26 19:40:00
243,202100006075,5,1,1,6,48.8176422556,2.3338754483,2021-11-27 01:03:00
244,202100006083,3,1,2,2,48.7763,2.4294,2021-11-27 01:45:00
245,202100006085,5,2,1,6,48.80356,2.38333,2021-02-24 21:30:00
246,202100006086,1,2,1,3,48.80996,2.38034,2021-01-26 16:45:00
247,202100006087,1,2,8,3,48.81927,2.39256,2021-01-14 09:30:00
248,202100006088,2,2,1,6,48.80619,2.37547,2021-01-11 19:20:00
249,202100006089,5,2,1,7,48.824,2.3875,2021-01-10 21:40:00
250,202100006090,2,2,2,1,48.802296,2.396998,2021-01-06 16:50:00
251,202100006106,1,2,2,1,48.79379,2.49231,2021-11-26 14:30:00
252,202100006107,5,2,2,1,48.81191,2.4468,2021-11-26 21:30:00
253,202100006108,1,2,1,1,48.795173,2.3479,2021-11-24 09:15:00
254,202100006109,5,2,2,7,48.80649,2.37422,2021-11-26 20:00:00
255,202100006111,5,2,2,3,48.7496,2.38934,2021-11-26 19:10:00
256,202100006112,1,2,1,6,48.77457,2.3396,2021-11-26 13:10:00
257,202100006113,3,1,1,2,48.75653,2.33031,2021-11-25 23:00:00
258,202100006114,5,2,2,3,48.777,2.455,2021-11-26 17:00:00
259,202100006115,1,2,2,3,48.76931,2.42237,2021-11-26 14:30:00
260,202100006116,1,2,1,3,48.77001,2.4181,2021-11-25 11:15:00
261,202100006117,3,1,1,7,48.786698,2.562985,2021-11-24 05:25:00
262,202100006118,1,2,1,3,48.82354,2.56063,2021-11-25 15:20:00
263,202100006193,3,1,2,2,48.75676,2.33061,2021-11-26 22:25:00
264,202100006304,2,2,2,6,48.80479,2.36214,2021-11-25 17:05:00
265,202100006305,1,2,8,7,48.75701,2.38866,2021-11-25 15:00:00
266,202100006306,5,2,1,3,48.79763,2.54733,2021-11-24 23:30:00
267,202100006378,3,1,1,6,48.81312,2.449,2021-11-25 04:25:00
268,202100006474,1,2,1,6,48.806607,2.439051,2021-11-24 10:22:00
269,202100006475,1,2,1,6,48.80366,2.42786,2021-11-23 08:30:00
270,202100006476,5,2,1,6,48.8111,2.38344,2021-11-24 01:50:00
271,202100006477,1,2,1,3,48.77338,2.3997,2021-11-22 12:45:00
272,202100006478,1,2,7,6,48.80468,2.55407,2021-11-23 11:40:00
273,202100006542,3,1,1,2,48.82905,2.50045,2021-11-24 17:50:00
274,202100006728,5,2,1,6,48.812524,2.389315,2021-11-14 21:15:00
275,202100006729,1,2,7,6,48.80864,2.38754,2021-11-23 09:10:00
276,202100006730,1,2,1,2,48.81236,2.37064,2021-11-22 11:50:00
277,202100006731,1,2,1,3,48.81925,2.51474,2021-11-22 15:00:00
278,202100006808,1,1,1,3,48.8108,2.44937,2021-11-23 15:10:00
279,202100006809,1,1,1,2,48.7902,2.4405,2021-11-23 13:30:00
280,202100006821,1,2,8,5,48.79341,2.5159,2021-11-21 10:54:00
281,202100006822,5,2,1,3,48.81913,2.39941,2021-11-22 21:10:00
282,202100006823,5,2,1,6,48.76573,2.39265,2021-11-22 18:35:00
283,202100006824,2,1,1,3,48.71675,2.57195,2021-11-22 17:30:00
284,202100006946,1,2,2,3,48.72745,2.53112,2021-11-21 13:00:00
285,202100006947,1,2,2,3,48.78587,2.4296,2021-11-21 12:50:00
286,202100006985,1,1,2,1,48.75745,2.33483,2021-11-21 10:44:00
287,202100006992,1,1,3,2,48.83125,2.49191,2021-11-21 14:00:00
288,202100006993,3,1,1,4,48.830054266,2.4955528834,2021-11-20 23:20:00
289,202100006994,5,1,1,6,48.8239728968,2.3943068395,2021-11-20 20:15:00
290,202100007052,1,2,1,3,48.85015,2.50952,2021-11-17 12:40:00
291,202100007053,5,2,1,2,48.81619,2.36805,2021-11-20 00:20:00
292,202100007054,5,2,1,3,48.76742,2.41585,2021-11-20 18:25:00
293,202100007055,1,2,8,4,48.8093253811,2.546255627,2021-11-20 11:20:00
294,202100007056,5,2,2,3,48.82243,2.49232,2021-11-20 08:15:00
295,202100007114,5,1,1,2,48.7592916531,2.3835324056,2021-11-20 21:20:00
296,202100007116,4,1,2,2,48.8085628803,2.4490578633,2021-11-20 02:35:00
297,202100007349,5,2,1,3,48.81199,2.4293,2021-11-19 18:35:00
298,202100007350,5,2,1,3,48.800927,2.331559,2021-11-19 06:50:00
299,202100007351,5,2,2,3,48.767275,2.368227,2021-11-19 18:11:00
300,202100007352,5,2,8,3,48.84387,2.47915,2021-11-19 07:30:00
301,202100007353,1,2,1,1,48.7988,2.4541,2021-11-19 11:15:00
302,202100007354,1,2,1,3,48.77505,2.48101,2021-11-19 11:05:00
303,202100007355,1,2,1,3,48.78456,2.45188,2021-11-19 08:00:00
304,202100007356,1,2,2,2,48.768216,2.487535,2021-11-17 14:05:00
305,202100007357,5,2,1,3,48.82675,2.40548,2021-11-19 19:40:00
306,202100007358,1,2,1,6,48.82368,2.4968,2021-11-19 16:50:00
307,202100007429,3,1,1,6,48.8172046066,2.428517825,2021-11-19 19:35:00
308,202100007449,1,2,1,1,48.84117,2.43294,2021-11-18 08:20:00
309,202100007450,5,2,1,6,48.79659,2.50078,2021-11-17 18:45:00
310,202100007451,5,2,1,1,48.83429,2.51443,2021-11-17 17:20:00
311,202100007452,1,2,1,2,48.81386,2.52738,2021-11-17 15:55:00
312,202100007542,1,1,1,2,48.76019,2.32122,2021-11-18 10:39:00
313,202100007556,2,1,1,3,48.8176,2.418,2021-11-18 07:30:00
314,202100007669,1,2,8,3,48.820085,2.476883,2021-11-17 08:20:00
315,202100007670,5,2,2,3,48.7884790602,2.3683905602,2021-11-17 05:50:00
316,202100007671,3,1,1,3,48.7539,2.3578,2021-11-17 19:59:00
317,202100007672,1,2,8,1,48.84901,2.45996,2021-11-17 09:15:00
318,202100007740,1,1,2,4,48.7690354532,2.4499019295,2021-11-17 08:30:00
319,202100007741,3,1,2,2,48.7909200219,2.4408531189,2021-11-17 06:15:00
320,202100007859,1,2,1,1,48.80515,2.48463,2021-11-16 09:05:00
321,202100007860,5,2,1,2,48.84249,2.48457,2021-11-16 20:15:00
322,202100007861,1,2,1,3,48.803221687,2.4265837669,2021-11-16 15:00:00
323,202100007862,1,2,1,6,48.82261,2.50861,2021-11-16 12:40:00
324,202100007863,1,1,8,2,48.727771,2.538147,2021-11-16 12:20:00
325,202100007941,4,1,8,3,48.7848,2.34659,2021-11-16 18:40:00
326,202100007942,1,1,8,5,48.7805,2.3467,2021-11-16 14:25:00
327,202100007952,1,1,1,2,48.8076,2.4489,2021-11-16 16:30:00
328,202100007954,1,1,1,2,48.7999276873,2.4460643658,2021-11-16 11:00:00
329,202100007960,1,2,1,6,48.7728691767,2.510612011,2021-11-14 16:00:00
330,202100008057,5,2,1,3,48.7980066207,2.4828457832,2021-11-14 21:30:00
331,202100008058,1,2,8,3,48.851354,2.510779,2021-11-14 12:00:00
332,202100008059,5,2,2,6,48.81017,2.43296,2021-11-15 17:15:00
333,202100008060,1,2,1,3,48.79895,2.34515,2021-11-15 12:20:00
334,202100008061,5,2,2,6,48.83144,2.53439,2021-11-15 18:35:00
335,202100008116,1,1,1,4,48.7588572105,2.3474976308,2021-11-15 09:07:00
336,202100008117,2,1,1,3,48.77296,2.346,2021-11-15 07:55:00
337,202100008127,3,1,2,4,48.8174,2.4207,2021-11-15 19:30:00
338,202100008131,1,1,1,3,48.8266914586,2.5155472755,2021-11-15 13:55:00
339,202100008133,1,1,1,6,48.7536703681,2.3638663249,2021-11-15 09:30:00
340,202100008134,1,1,1,3,48.781553716,2.4411320686,2021-11-15 08:30:00
341,202100008151,5,2,2,3,48.78674,2.33748,2021-11-14 07:15:00
342,202100008152,1,2,1,6,48.75756,2.31631,2021-11-14 12:00:00
343,202100008153,5,2,2,6,48.75226,2.41699,2021-11-13 20:45:00
344,202100008154,5,2,1,3,48.83486,2.54718,2021-11-13 20:15:00
345,202100008218,1,1,1,7,48.75544,2.34152,2021-11-14 10:20:00
346,202100008219,3,1,2,6,48.7587067382,2.3243379593,2021-11-14 07:05:00
347,202100008266,1,2,1,6,48.78929,2.3888,2021-11-12 14:15:00
348,202100008267,1,2,2,3,48.74204,2.46635,2021-11-13 09:08:00
349,202100008268,5,2,1,7,48.7507718106,2.3699717414,2021-11-13 01:10:00
350,202100008269,5,2,1,7,48.75611,2.50774,2021-11-12 21:45:00
351,202100008340,5,2,1,2,48.7547,2.34776,2021-11-12 22:50:00
352,202100008343,3,1,1,6,48.7753153234,2.4126287309,2021-11-12 23:40:00
353,202100008372,5,2,1,3,48.794959,2.354375,2021-11-11 19:00:00
354,202100008507,5,2,1,3,48.79238,2.38564,2021-11-11 17:47:00
355,202100008508,1,2,1,2,48.7732156448,2.4094390869,2021-11-11 13:10:00
356,202100008585,3,1,1,2,48.8176874111,2.4147391319,2021-11-10 21:00:00
357,202100008608,1,2,1,6,48.838798,2.417642,2021-11-10 14:40:00
358,202100008609,1,2,1,3,48.79116,2.3695,2021-11-09 07:35:00
359,202100008610,5,2,1,6,48.77836,2.34089,2021-11-10 17:45:00
